"","LATITUDE","LONGITUDE","cost","date"
"6755",41.689729054,-87.540248208,160000,2006-09-27
"6756",41.848809819,-87.735686439,4e+05,2006-09-28
"6757",41.817972041,-87.640485967,85000,2007-01-29
"6758",41.857106609,-87.708199525,1000,2006-10-02
"6759",41.933248981,-87.665366793,3e+05,2006-10-19
"6760",41.931734702,-87.663685791,950000,2006-10-18
"6761",41.795768976,-87.771087195,150000,2006-10-06
"6762",41.795711573,-87.77108549,150000,2006-10-05
"6763",41.984076891,-87.814080733,75000,2006-12-21
"6764",41.795596769,-87.77108208,150000,2006-10-17
"6765",41.869884981,-87.711308899,7700000,2007-05-09
"6766",41.913269262,-87.688662087,3e+05,2006-10-10
"6767",41.798221563,-87.786718933,150000,2006-09-19
"6768",41.856548313,-87.657462817,450000,2006-10-11
"6769",41.693479375,-87.61934727,350000,2006-10-13
"6770",41.802975173,-87.657674925,147500,2006-09-25
"6771",41.917679308,-87.729164535,160000,2006-10-05
"6772",41.765673999,-87.598412556,1e+05,2006-10-17
"6773",41.896706447,-87.65509788,5000,2006-09-28
"6774",41.818199895,-87.639961499,108000,2007-11-16
"6775",41.851940621,-87.683937701,22000,2006-09-28
"6776",41.916297564,-87.682635395,5e+05,2006-10-31
"6777",41.940325757,-87.682425444,10000,2006-10-13
"6778",41.782867143,-87.598031694,3e+05,2006-10-11
"6779",41.899397438,-87.628126364,250000,2006-10-23
"6780",41.915544416,-87.670116545,350000,2007-04-05
"6781",41.920382217,-87.695727829,75000,2006-10-23
"6782",41.68496064,-87.64302231,1200000,2007-01-23
"6783",41.951200295,-87.678819243,604000,2006-10-10
"6784",41.701247074,-87.6198059,148769,2007-03-28
"6785",41.987199805,-87.662307966,8000,2006-11-06
"6786",41.959294138,-87.676078367,376350,2006-12-06
"6787",41.899253834,-87.627924009,20000,2007-01-29
"6788",41.899255056,-87.627834638,20000,2006-10-30
"6789",41.951200295,-87.678819243,10000,2006-10-12
"6790",41.952966613,-87.774622827,25000,2006-09-29
"6791",41.899256939,-87.62774363,25000,2007-01-22
"6792",42.008536401,-87.914428439,1e+06,2006-09-13
"6793",42.008536401,-87.914428439,9e+05,2006-09-13
"6794",42.008536401,-87.914428439,90000,2006-09-13
"6795",41.862904001,-87.701866545,17875,2006-10-19
"6796",41.700712216,-87.620735351,227175,2007-03-02
"6797",41.898784214,-87.66166108,180000,2006-10-02
"6798",41.915549665,-87.682617522,348000,2006-09-29
"6799",41.914635564,-87.65066689,6e+05,2006-10-25
"6800",41.682866994,-87.630161975,180000,2006-10-18
"6801",41.945447642,-87.68472602,5e+05,2006-10-13
"6802",41.93435203,-87.667295808,14000,2006-10-26
"6803",41.695107872,-87.631457078,180000,2006-10-02
"6804",41.948570513,-87.667832689,17000,2007-03-13
"6805",41.899250484,-87.6281971,40000,2006-10-26
"6806",41.795664945,-87.578896845,1770,2006-10-05
"6807",41.94445275,-87.702906715,250000,2006-10-25
"6808",41.946205488,-87.749301501,5e+05,2007-01-16
"6809",41.978939181,-87.810898227,6e+05,2006-10-20
"6810",41.916263945,-87.681687652,7e+05,2006-11-01
"6811",41.930138701,-87.662419503,450000,2006-09-27
"6812",41.957511643,-87.685074638,280000,2006-09-19
"6813",41.77742275,-87.666487599,1e+05,2006-09-19
"6814",41.916263945,-87.681687652,15000,2006-10-16
"6815",41.881664289,-87.638887444,250000,2007-01-16
"6816",41.96139512,-87.675208006,129650,2006-10-19
"6817",41.899995847,-87.722411858,120000,2006-12-04
"6818",41.776635861,-87.594415539,13000,2006-10-27
"6819",41.800510677,-87.649149139,1e+05,2006-09-19
"6820",41.782187426,-87.665349815,148000,2006-09-21
"6821",41.815107007,-87.72371188,31000,2007-05-11
"6822",41.943026195,-87.684990878,9000,2006-11-02
"6823",41.891389448,-87.679947013,10000,2006-10-11
"6824",41.883314624,-87.647259791,1200000,2006-09-18
"6825",41.986942328,-87.665253526,1250000,2006-12-19
"6826",41.796288021,-87.621032273,936000,2006-11-22
"6827",41.908479599,-87.733987986,140000,2006-09-29
"6828",41.774410666,-87.594664094,450000,2007-04-12
"6829",41.777635965,-87.602677334,4e+05,2006-12-07
"6830",41.777692372,-87.602678498,4e+05,2006-12-07
"6831",41.681727812,-87.626467944,180000,2006-10-18
"6832",41.681725751,-87.626629667,180000,2006-10-18
"6833",41.681704447,-87.629750067,180000,2006-10-19
"6834",41.681703265,-87.629835342,180000,2006-10-19
"6835",41.845603372,-87.634091523,25000,2006-11-27
"6836",42.00791656,-87.778400756,5000,2006-09-20
"6837",41.910202269,-87.642344802,609600,2006-10-10
"6838",41.927261652,-87.702834964,980000,2006-11-22
"6839",41.954435578,-87.726562129,12000,2007-02-07
"6840",41.927153967,-87.702653027,980000,2006-11-22
"6841",41.948570513,-87.667832689,295000,2007-03-08
"6842",41.951274155,-87.683383425,12000,2006-10-18
"6843",41.963656786,-87.708472227,3317000,2007-05-02
"6844",41.945373313,-87.66867325,1200000,2006-09-18
"6845",41.91862384,-87.677504308,9000,2006-12-07
"6846",41.886312514,-87.62054177,20000,2006-09-28
"6847",41.750648619,-87.650922321,1.2e+07,2006-11-15
"6848",42.012358439,-87.687185624,27500,2006-09-22
"6849",41.808695058,-87.611288126,368100,2006-10-11
"6850",41.824704207,-87.61026634,850000,2007-09-12
"6851",41.825411384,-87.61034671,850000,2007-09-12
"6852",41.82550621,-87.61035618,850000,2007-09-12
"6853",41.874536583,-87.685167889,626900,2006-11-15
"6854",41.723852245,-87.625234787,120000,2007-08-10
"6855",41.869499029,-87.658546526,40000,2006-10-17
"6856",41.87059289,-87.658479749,30000,2006-10-17
"6857",41.869487459,-87.659245148,40000,2006-10-17
"6858",41.870199652,-87.660282063,60000,2006-12-20
"6859",41.870265535,-87.659990303,30000,2006-10-17
"6860",41.870161783,-87.658465211,30000,2006-10-17
"6861",41.870625983,-87.660001411,30000,2006-10-17
"6862",41.994772777,-87.700902956,3450,2006-10-02
"6863",41.791109378,-87.678007541,15000,2006-10-24
"6864",41.790086122,-87.677977871,15000,2006-10-24
"6865",41.957511643,-87.685074638,7500,2006-11-09
"6866",41.873773251,-87.764769704,10000,2006-10-04
"6867",41.840650637,-87.706289962,130000,2007-01-26
"6868",41.784277894,-87.604541083,1e+05,2006-09-19
"6869",41.879686853,-87.648319948,1.5e+07,2006-12-18
"6870",41.838272441,-87.71203402,130000,2007-01-26
"6871",41.915778192,-87.753024649,450000,2007-01-22
"6872",41.884380651,-87.627987046,17875,2006-09-20
"6873",41.894117595,-87.682252644,18750,2006-10-06
"6874",41.894116333,-87.68232871,6900,2006-10-06
"6875",41.8558228,-87.668508063,17875,2006-10-06
"6876",41.802770624,-87.687801125,5e+05,2006-10-02
"6877",41.802714053,-87.687799543,5e+05,2006-10-02
"6878",41.802657481,-87.687797961,5e+05,2006-10-02
"6879",41.80260091,-87.68779638,5e+05,2006-10-02
"6880",41.802544338,-87.687794798,5e+05,2006-10-02
"6881",41.855008847,-87.717418065,1e+05,2006-10-17
"6882",41.85734881,-87.721016772,1e+05,2006-10-17
"6883",41.916515826,-87.665668484,28500,2006-10-03
"6884",41.777809419,-87.61329752,17875,2006-10-20
"6885",41.924972886,-87.700490168,15000,2006-10-03
"6886",41.954492303,-87.726563628,3000,2006-10-18
"6887",41.857405757,-87.721018541,1e+05,2006-10-17
"6888",41.85825892,-87.721040451,1e+05,2006-10-17
"6889",41.957879957,-87.705844631,4e+05,2007-03-02
"6890",41.916983865,-87.750629503,14000,2006-10-19
"6891",41.911371996,-87.626245397,10000,2006-10-02
"6892",41.880598955,-87.629907391,127005,2006-10-27
"6893",41.955748886,-87.687522433,1.2e+07,2006-09-27
"6894",41.786330889,-87.782954617,180000,2007-02-14
"6895",41.795099555,-87.779599795,10000,2006-10-23
"6896",41.878138181,-87.637064995,6e+05,2006-10-16
"6897",41.959702199,-87.747352139,8e+05,2006-09-25
"6898",41.895924498,-87.669663839,7e+05,2007-04-18
"6899",41.696354106,-87.697606261,10000,2006-10-24
"6900",41.887920462,-87.767983437,2500000,2006-11-20
"6901",41.89225679,-87.635754129,1.25e+08,2006-10-23
"6902",41.914562691,-87.755997122,105000,2006-10-03
"6903",41.942476388,-87.680710546,180000,2006-10-10
"6904",41.931246927,-87.696266832,15700,2007-03-13
"6905",41.864844873,-87.675218941,1e+07,2007-02-27
"6906",41.766115902,-87.691988803,380000,2007-01-10
"6907",41.960689838,-87.683178526,12900,2006-10-20
"6908",41.959891356,-87.688493823,7900,2006-10-25
"6909",41.915836665,-87.691296051,5e+05,2006-10-30
"6910",42.010396508,-87.669386218,9e+05,2006-11-20
"6911",41.92977217,-87.649971843,10000,2006-10-13
"6912",41.778644259,-87.591848004,450000,2007-04-10
"6913",41.912219977,-87.676056941,572455,2008-02-15
"6914",41.944530676,-87.66743769,450000,2006-10-30
"6915",41.941515542,-87.677759573,440000,2006-10-31
"6916",41.813709478,-87.644600096,59000,2006-10-23
"6917",41.946684749,-87.799532435,115000,2006-10-31
"6918",41.858182285,-87.643657606,2e+05,2006-10-20
"6919",41.778004557,-87.591602097,475000,2006-12-28
"6920",41.967883153,-87.768263478,10000,2006-10-24
"6921",41.778043275,-87.591594831,475000,2006-12-28
"6922",41.915517577,-87.680988246,712500,2008-10-23
"6923",41.939788904,-87.831177826,405000,2006-11-22
"6924",41.748355037,-87.668973475,10800000,2007-04-25
"6925",41.736030175,-87.629094509,8e+05,2006-09-22
"6926",41.763110699,-87.60048023,170000,2007-04-02
"6927",41.929877761,-87.668163108,17875,2007-02-20
"6928",41.929930636,-87.668164996,17875,2007-02-20
"6929",41.916593326,-87.67744439,17875,2006-11-16
"6930",41.950988557,-87.656069895,560000,2006-10-17
"6931",41.964036599,-87.686481971,5e+05,2007-05-03
"6932",41.751265371,-87.556376316,320000,2006-10-31
"6933",41.916553754,-87.688416716,340000,2006-12-12
"6934",41.950988557,-87.656069895,12000,2006-10-26
"6935",41.88023725,-87.757148539,10000,2006-12-14
"6936",41.98560917,-87.799091365,250000,2007-04-04
"6937",41.941515542,-87.677759573,7500,2006-10-23
"6938",41.808186308,-87.707433691,104000,2007-04-12
"6939",41.884240349,-87.746493699,1450,2006-10-11
"6940",41.898956716,-87.664508594,11000,2008-02-25
"6941",41.895620795,-87.661536123,18000,2006-10-23
"6942",41.810311694,-87.666379678,125000,2006-10-26
"6943",41.814971039,-87.61453483,239693,2006-10-12
"6944",41.975342127,-87.756668837,3e+05,2008-02-01
"6945",41.994077815,-87.747205759,4e+05,2006-10-13
"6946",41.812575885,-87.63331541,25000,2006-11-27
"6947",41.929817945,-87.671893528,32000,2006-09-27
"6948",41.930435853,-87.671923346,28000,2006-09-27
"6949",41.930978847,-87.671943862,28000,2006-09-27
"6950",41.931055529,-87.671326755,32000,2006-09-27
"6951",41.970624467,-87.667843458,41666,2006-10-18
"6952",41.950720763,-87.741033352,17875,2006-10-11
"6953",41.970788347,-87.667861364,41666,2006-10-18
"6954",41.970897643,-87.667873348,41666,2006-12-20
"6955",41.782702845,-87.658430284,225000,2006-10-20
"6956",41.782474629,-87.658424434,225000,2006-10-20
"6957",41.782531683,-87.658425897,225000,2006-10-20
"6958",41.781561756,-87.658400917,225000,2006-10-30
"6959",41.910469068,-87.684639459,950000,2007-05-16
"6960",41.957879957,-87.705844631,7000,2006-11-13
"6961",41.810145115,-87.666372046,60000,2006-11-24
"6962",41.801958828,-87.681138564,60000,2006-11-21
"6963",41.777478347,-87.687108412,148000,2006-10-13
"6964",41.929491086,-87.658744472,9000,2006-09-26
"6965",41.892094137,-87.611569884,5000,2006-09-27
"6966",41.902546702,-87.740801346,155000,2006-10-31
"6967",41.824925696,-87.608482745,850000,2007-11-26
"6968",41.946684749,-87.799532435,8000,2006-12-01
"6969",41.995559435,-87.802655761,9400,2006-10-13
"6970",41.907243268,-87.677877637,15000,2006-09-28
"6971",41.700816381,-87.620726787,227175,2007-03-02
"6972",41.942476388,-87.680710546,15000,2006-10-13
"6973",41.873174041,-87.630490321,1e+05,2006-09-27
"6974",41.941928845,-87.647786443,7500,2007-02-02
"6975",42.012478873,-87.677383644,16000,2007-02-21
"6976",41.882567941,-87.651908924,5e+05,2006-11-29
"6977",41.894193575,-87.652464694,10375,2006-11-14
"6978",41.76880028,-87.685654148,148000,2006-10-13
"6979",41.916297564,-87.682635395,10375,2006-10-25
"6980",41.761264828,-87.65052384,148000,2006-10-13
"6981",41.957206021,-87.745558811,235000,2006-10-16
"6982",41.956210756,-87.685037907,10000,2006-10-23
"6983",41.965955078,-87.737221614,7600,2006-10-16
"6984",41.971444283,-87.759535041,25000,2006-10-04
"6985",41.875759203,-87.746088479,148000,2006-10-13
"6986",41.915165359,-87.627731462,5000,2006-10-02
"6987",42.002058922,-87.816965962,2002000,2006-09-28
"6988",41.790350449,-87.660703576,148000,2006-10-23
"6989",41.956155655,-87.698453057,240000,2006-10-05
"6990",41.792052159,-87.661039525,148000,2006-10-23
"6991",41.795099555,-87.779599795,170000,2006-10-17
"6992",41.969101868,-87.672456677,35000,2006-10-23
"6993",41.696354106,-87.697606261,150000,2006-10-25
"6994",41.967883153,-87.768263478,6e+05,2006-11-15
"6995",41.916724111,-87.693311373,1000,2006-10-09
"6996",41.855402634,-87.650094927,850000,2007-02-23
"6997",41.882690612,-87.651912245,5e+05,2006-12-07
"6998",41.915165359,-87.627731462,7000,2006-10-02
"6999",41.915165359,-87.627731462,7000,2006-10-02
"7000",41.915165359,-87.627731462,10000,2006-10-02
"7001",41.916593326,-87.67744439,750000,2006-12-07
"7002",41.918722185,-87.703989828,260300,2006-11-01
"7003",41.88458105,-87.633296986,166600,2007-01-11
"7004",41.933186427,-87.722263728,4e+05,2007-08-23
"7005",41.767115025,-87.591170254,1100000,2007-01-22
"7006",41.951574211,-87.740947407,173000,2006-10-11
"7007",41.883327829,-87.628689923,17875,2006-09-29
"7008",41.940553584,-87.681753839,12000,2006-10-24
"7009",41.931174373,-87.765788736,22500,2006-09-29
"7010",41.7022438,-87.697822253,2000,2006-11-07
"7011",41.835182324,-87.704615064,10000,2006-11-14
"7012",41.944379781,-87.683187621,2e+05,2006-10-13
"7013",41.828381588,-87.685122043,10000,2006-10-13
"7014",41.935834007,-87.677059271,18000,2007-01-17
"7015",41.857615,-87.657787834,5e+05,2006-10-20
"7016",41.91515826,-87.764469132,365000,2006-10-05
"7017",41.951570431,-87.74128164,173000,2006-10-12
"7018",41.951571691,-87.741170229,173000,2006-10-12
"7019",41.877640163,-87.688049927,11500,2007-01-09
"7020",41.914635564,-87.65066689,17875,2006-11-09
"7021",41.956210756,-87.685037907,340000,2006-10-04
"7022",41.839438556,-87.655473961,180000,2006-10-02
"7023",41.839393379,-87.655435232,180000,2006-10-02
"7024",41.911907028,-87.689850228,3e+05,2007-02-06
"7025",41.943024713,-87.6850749,359100,2006-10-11
"7026",41.912330614,-87.66864691,2200,2006-10-02
"7027",41.937429889,-87.68572582,351000,2006-10-19
"7028",41.893794415,-87.661058627,350000,2006-12-22
"7029",42.008536401,-87.914428439,11671900,2006-10-24
"7030",41.941665918,-87.666791183,7500,2006-10-23
"7031",42.008536401,-87.914428439,7134100,2006-10-24
"7032",41.686249266,-87.642042173,275000,2007-03-07
"7033",41.936782031,-87.720287356,8000,2007-01-22
"7034",41.901441487,-87.7065984,4000,2006-10-05
"7035",41.855402634,-87.650094927,8500,2006-11-17
"7036",41.794079005,-87.757308111,150000,2006-10-03
"7037",41.892702435,-87.620681922,265000,2006-10-11
"7038",42.006786377,-87.66653491,5e+05,2006-12-01
"7039",41.791533441,-87.661934801,148000,2006-11-03
"7040",41.75896578,-87.646828172,148000,2006-12-18
"7041",41.915507806,-87.733978738,85000,2006-10-25
"7042",41.904487679,-87.732697556,85000,2006-10-25
"7043",41.89024164,-87.701580657,85000,2006-10-18
"7044",41.855125399,-87.653909513,2000,2006-10-03
"7045",41.956211967,-87.698454755,240000,2006-10-05
"7046",41.956324522,-87.698458165,240000,2006-10-05
"7047",41.938616343,-87.689507612,20825,2006-10-13
"7048",41.938617886,-87.689318862,57414,2006-10-13
"7049",42.007964142,-87.681599302,15000,2007-05-31
"7050",41.801104217,-87.714694916,2e+05,2006-11-09
"7051",41.793477432,-87.670782765,30000,2006-11-03
"7052",41.946205488,-87.749301501,178000,2006-11-15
"7053",41.750070133,-87.637781615,148000,2006-12-20
"7054",41.808469737,-87.684573399,99000,2006-11-16
"7055",41.969713137,-87.645968533,1050,2006-10-04
"7056",41.930845546,-87.654975311,585000,2006-11-13
"7057",41.894837943,-87.774089185,10000,2006-11-03
"7058",41.793017931,-87.64619507,148000,2006-11-03
"7059",41.802890812,-87.680012282,62000,2006-11-03
"7060",41.793077223,-87.646196825,148000,2006-11-03
"7061",41.793136515,-87.646198579,148000,2006-12-15
"7062",41.791883587,-87.661034743,148000,2006-11-03
"7063",41.790753676,-87.66100759,148000,2006-10-24
"7064",41.966150285,-87.671096082,5e+05,2006-10-16
"7065",41.802324426,-87.659794545,148000,2006-12-20
"7066",41.750634567,-87.638088957,2e+05,2007-03-20
"7067",41.750577713,-87.638087539,2e+05,2007-03-20
"7068",41.750464006,-87.638084703,2e+05,2007-03-20
"7069",41.750407152,-87.638083285,2e+05,2007-03-20
"7070",41.951241647,-87.741047074,235000,2006-10-12
"7071",41.866884415,-87.731336997,4e+05,2006-10-26
"7072",41.929142085,-87.652205071,530000,2006-10-20
"7073",41.946766053,-87.727560035,25500,2006-10-19
"7074",41.801103956,-87.714725644,2e+05,2006-11-15
"7075",41.897078766,-87.629929545,475000,2006-12-06
"7076",41.754525422,-87.645209339,2e+05,2007-01-05
"7077",41.888365661,-87.644169535,2900000,2006-10-10
"7078",41.82813366,-87.69602936,13000,2006-10-30
"7079",41.943026195,-87.684990878,358900,2007-04-05
"7080",41.720811717,-87.588139796,60000,2006-12-12
"7081",41.873404026,-87.737294588,450000,2007-07-02
"7082",41.896842683,-87.696879993,250000,2007-02-13
"7083",41.937901487,-87.674944122,7500,2006-11-09
"7084",41.966206856,-87.671097471,5e+05,2006-10-16
"7085",41.883327829,-87.628689923,5000,2006-11-02
"7086",41.965750379,-87.774876371,9000,2006-11-17
"7087",41.94744699,-87.721712829,610000,2007-04-27
"7088",41.801104477,-87.714664188,2e+05,2006-11-09
"7089",41.75446891,-87.645207941,2e+05,2007-03-21
"7090",41.739772591,-87.641909775,1e+05,2006-12-21
"7091",41.739906544,-87.64203631,1e+05,2006-12-21
"7092",41.754356486,-87.645204864,2e+05,2007-03-21
"7093",41.801104737,-87.71463346,2e+05,2006-11-09
"7094",42.013332953,-87.690094174,80000,2006-12-06
"7095",41.939020095,-87.645924235,1326700,2007-01-10
"7096",41.862628294,-87.615031094,180000,2006-10-06
"7097",41.97122553,-87.667909301,39000,2006-11-16
"7098",41.844297561,-87.641703388,10000,2006-11-02
"7099",41.914992577,-87.632478793,1050,2006-10-11
"7100",41.75024071,-87.6377859,2e+05,2007-03-22
"7101",41.923110372,-87.697912384,5200,2006-12-15
"7102",41.922754792,-87.69750291,5200,2006-10-23
"7103",41.918722185,-87.703989828,28000,2006-11-13
"7104",41.922915615,-87.676509364,28000,2006-12-05
"7105",41.795893512,-87.703478013,1000,2006-10-23
"7106",41.795830329,-87.703476422,12900,2006-10-23
"7107",41.795577598,-87.703470058,11900,2006-10-23
"7108",41.87075192,-87.652105861,650400,2006-12-27
"7109",41.915507193,-87.675288861,5000,2006-10-25
"7110",41.997677039,-87.802197855,8500,2007-02-23
"7111",41.787484143,-87.623754902,12000,2006-10-31
"7112",41.833209411,-87.679180857,150000,2007-03-21
"7113",41.811485769,-87.621417009,533300,2006-10-20
"7114",41.911639346,-87.688323031,10000,2007-03-20
"7115",41.921195819,-87.684930507,10000,2007-03-02
"7116",41.868783839,-87.686244688,250000,2007-06-15
"7117",41.791764163,-87.763639481,104000,2006-11-02
"7118",41.750179721,-87.638077582,2e+05,2007-03-22
"7119",41.750122868,-87.638076151,2e+05,2007-05-16
"7120",41.749440466,-87.638058832,2e+05,2007-03-26
"7121",41.749383602,-87.638057283,2e+05,2007-03-28
"7122",41.981699121,-87.669621666,77000,2006-12-04
"7123",41.900094569,-87.696048387,373700,2006-10-23
"7124",41.830606525,-87.648724531,703600,2006-10-26
"7125",41.960689838,-87.683178526,350000,2006-10-20
"7126",41.792889184,-87.64161968,180000,2006-11-08
